game_id,team_id_a,team_id_b,away_home_a
21400403,1610612751,1610612765,1
21400404,1610612738,1610612748,0
21400405,1610612753,1610612755,1
21400406,1610612756,1610612764,0
21400407,1610612754,1610612750,0
21400408,1610612740,1610612760,0
21400409,1610612766,1610612743,1
21400410,1610612741,1610612761,1
21400411,1610612745,1610612757,1
21400412,1610612763,1610612762,1
21400413,1610612737,1610612742,0
21400414,1610612746,1610612759,0
21400415,1610612744,1610612758,1
21400416,1610612739,1610612750,1
21400417,1610612754,1610612740,1
21400418,1610612738,1610612753,0
21400419,1610612741,1610612764,0
21400420,1610612737,1610612746,1
21400421,1610612751,1610612743,1
21400422,1610612748,1610612755,1
21400423,1610612766,1610612749,0
21400424,1610612760,1610612757,1
21400425,1610612742,1610612756,0
21400426,1610612744,1610612747,0
21400427,1610612752,1610612764,1
21400428,1610612760,1610612759,0
21400429,1610612739,1610612748,0
21400430,1610612741,1610612747,1
21400431,1610612744,1610612746,0
21400432,1610612751,1610612738,0
21400433,1610612739,1610612753,0
21400434,1610612737,1610612749,1
21400435,1610612765,1610612754,1
21400436,1610612745,1610612763,0
21400437,1610612740,1610612759,1
21400438,1610612766,1610612760,0
21400439,1610612742,1610612747,1
21400440,1610612743,1610612750,1
21400441,1610612755,1610612757,0
21400442,1610612756,1610612758,0
21400443,1610612746,1610612761,1
21400444,1610612766,1610612753,1
21400445,1610612738,1610612764,0
21400446,1610612763,1610612748,0
21400447,1610612741,1610612740,1
21400448,1610612751,1610612754,1
21400449,1610612737,1610612749,0
21400450,1610612755,1610612762,0
21400451,1610612752,1610612758,0
21400452,1610612744,1610612750,1
21400453,1610612739,1610612765,1
21400454,1610612745,1610612759,0
21400455,1610612742,1610612760,1
21400456,1610612752,1610612757,0
21400457,1610612743,1610612761,1
21400458,1610612747,1610612756,1
21400459,1610612766,1610612749,1
21400460,1610612741,1610612754,0
21400461,1610612751,1610612758,1
21400462,1610612748,1610612753,1
21400463,1610612745,1610612764,1
21400464,1610612746,1610612762,1
21400465,1610612765,1610612753,0
21400466,1610612737,1610612739,1
21400467,1610612751,1610612741,0
21400468,1610612763,1610612759,1
21400469,1610612740,1610612756,1
21400470,1610612742,1610612764,1
21400471,1610612743,1610612747,1
21400472,1610612750,1610612762,0
21400473,1610612757,1610612761,1
21400474,1610612744,1610612755,1
21400475,1610612738,1610612758,1
21400476,1610612754,1610612748,1
21400477,1610612746,1610612752,1
21400478,1610612766,1610612745,0
21400479,1610612739,1610612749,1
21400480,1610612760,1610612756,1
21400481,1610612740,1610612759,0
21400482,1610612741,1610612743,1
21400483,1610612750,1610612758,1
21400484,1610612766,1610612739,1
21400485,1610612751,1610612753,0
21400486,1610612738,1610612742,1
21400487,1610612765,1610612752,0
21400488,1610612745,1610612740,0
21400489,1610612760,1610612764,1
21400490,1610612754,1610612749,0
21400491,1610612755,1610612756,0
21400492,1610612737,1610612762,0
21400493,1610612744,1610612761,1
21400494,1610612747,1610612763,1
21400495,1610612766,1610612753,0
21400496,1610612738,1610612741,0
21400497,1610612745,1610612748,1
21400498,1610612750,1610612762,1
21400499,1610612759,1610612764,1
21400500,1610612743,1610612763,1
21400501,1610612737,1610612757,0
21400502,1610612746,1610612755,1
21400503,1610612739,1610612742,1
21400504,1610612765,1610612758,1
21400505,1610612751,1610612748,0
21400506,1610612749,1610612752,0
21400507,1610612756,1610612761,1
21400508,1610612754,1610612747,0
21400509,1610612739,1610612755,0
21400510,1610612738,1610612766,1
21400511,1610612751,1610612742,1
21400512,1610612741,1610612745,1
21400513,1610612763,1610612752,1
21400514,1610612743,1610612750,0
21400515,1610612740,1610612764,1
21400516,1610612754,1610612762,0
21400517,1610612747,1610612757,0
21400518,1610612744,1610612760,1
21400519,1610612737,1610612746,0
21400520,1610612749,1610612756,1
21400521,1610612765,1610612759,0
21400522,1610612766,1610612740,1
21400523,1610612739,1610612745,1
21400524,1610612749,1610612755,0
21400525,1610612752,1610612764,0
21400526,1610612737,1610612763,1
21400527,1610612751,1610612738,1
21400528,1610612741,1610612762,1
21400529,1610612742,1610612765,1
21400530,1610612743,1610612753,1
21400531,1610612750,1610612756,1
21400532,1610612760,1610612758,0
21400533,1610612744,1610612754,1
21400534,1610612746,1610612747,1
21400535,1610612766,1610612761,0
21400536,1610612745,1610612752,0
21400537,1610612748,1610612757,0
21400538,1610612738,1610612754,0
21400539,1610612751,1610612755,1
21400540,1610612737,1610612765,0
21400541,1610612763,1610612740,0
21400542,1610612760,1610612762,1
21400543,1610612741,1610612764,0
21400544,1610612749,1610612750,1
21400545,1610612756,1610612759,0
21400546,1610612743,1610612758,0
21400547,1610612739,1610612744,0
21400548,1610612747,1610612753,1
21400549,1610612766,1610612752,0
21400550,1610612742,1610612746,0
21400551,1610612751,1610612765,0
21400552,1610612754,1610612755,0
21400553,1610612738,1610612761,0
21400554,1610612741,1610612749,1
21400555,1610612745,1610612762,1
21400556,1610612750,1610612759,1
21400557,1610612753,1610612757,0
21400558,1610612737,1610612764,1
21400559,1610612746,1610612748,1
21400560,1610612763,1610612756,1
21400561,1610612739,1610612758,0
21400562,1610612747,1610612757,1
21400563,1610612738,1610612740,1
21400564,1610612751,1610612745,1
21400565,1610612765,1610612761,0
21400566,1610612741,1610612753,1
21400567,1610612754,1610612750,1
21400568,1610612737,1610612755,0
21400569,1610612759,1610612764,0
21400570,1610612739,1610612756,0
21400571,1610612744,1610612762,0
21400572,1610612742,1610612758,0
21400573,1610612747,1610612748,1
21400574,1610612766,1610612759,1
21400575,1610612745,1610612753,0
21400576,1610612751,1610612763,1
21400577,1610612765,1610612740,1
21400578,1610612755,1610612761,0
21400579,1610612741,1610612764,1
21400580,1610612737,1610612738,0
21400581,1610612742,1610612743,0
21400582,1610612744,1610612748,1
21400583,1610612746,1610612757,0
21400584,1610612745,1610612760,1
21400585,1610612749,1610612752,1
21400586,1610612739,1610612747,0
21400587,1610612765,1610612754,0
21400588,1610612763,1610612753,0
21400589,1610612740,1610612755,0
21400590,1610612751,1610612764,0
21400591,1610612738,1610612741,1
21400592,1610612737,1610612761,0
21400593,1610612744,1610612760,0
21400594,1610612742,1610612743,1
21400595,1610612757,1610612759,0
21400596,1610612750,1610612756,0
21400597,1610612747,1610612762,0
21400598,1610612748,1610612758,0
21400599,1610612739,1610612746,0
21400600,1610612766,1610612754,1
21400601,1610612765,1610612755,1
21400602,1610612737,1610612741,0
21400603,1610612744,1610612745,0
21400604,1610612763,1610612757,1
21400605,1610612751,1610612764,1
21400606,1610612743,1610612750,1
21400607,1610612746,1610612758,0
21400608,1610612740,1610612761,0
21400609,1610612760,1610612753,0
21400610,1610612759,1610612762,1
21400611,1610612766,1610612750,1
21400612,1610612755,1610612764,0
21400613,1610612737,1610612765,1
21400614,1610612738,1610612746,0
21400615,1610612743,1610612744,0
21400616,1610612742,1610612763,0
21400617,1610612745,1610612754,1
21400618,1610612740,1610612752,0
21400619,1610612749,1610612761,1
21400620,1610612741,1610612739,0
21400621,1610612757,1610612758,1
21400622,1610612747,1610612756,0
21400623,1610612748,1610612760,1
21400624,1610612743,1610612759,1
21400625,1610612766,1610612748,1
21400626,1610612739,1610612762,1
21400627,1610612752,1610612755,0
21400628,1610612737,1610612754,1
21400629,1610612765,1610612753,1
21400630,1610612763,1610612761,1
21400631,1610612742,1610612750,0
21400632,1610612747,1610612740,0
21400633,1610612760,1610612764,0
21400634,1610612756,1610612757,1
21400635,1610612751,1610612758,0
21400636,1610612744,1610612745,1
21400637,1610612741,1610612759,1
21400638,1610612749,1610612762,1
21400639,1610612738,1610612757,0
21400640,1610612751,1610612746,0
21400641,1610612755,1610612761,1
21400642,1610612737,1610612760,1
21400643,1610612766,1610612739,0
21400644,1610612754,1610612748,0
21400645,1610612752,1610612753,1
21400646,1610612741,1610612742,0
21400647,1610612750,1610612740,1
21400648,1610612747,1610612759,0
21400649,1610612738,1610612743,0
21400650,1610612745,1610612756,0
21400651,1610612744,1610612758,1
21400652,1610612766,1610612752,1
21400653,1610612765,1610612749,0
21400654,1610612763,1610612755,1
21400655,1610612751,1610612762,0
21400656,1610612757,1610612764,1
21400657,1610612741,1610612748,1
21400658,1610612739,1610612760,1
21400659,1610612746,1610612756,0
21400660,1610612742,1610612740,0
21400661,1610612737,1610612750,1
21400662,1610612754,1610612753,0
21400663,1610612749,1610612759,0
21400664,1610612765,1610612761,0
21400665,1610612738,1610612744,0
21400666,1610612743,1610612764,1
21400667,1610612745,1610612747,0
21400668,1610612751,1610612757,1
21400669,1610612752,1610612758,1
21400670,1610612763,1610612753,1
21400671,1610612740,1610612755,1
21400672,1610612750,1610612760,0
21400673,1610612738,1610612762,0
21400674,1610612743,1610612746,0
21400675,1610612754,1610612761,1
21400676,1610612739,1610612765,0
21400677,1610612748,1610612749,1
21400678,1610612742,1610612763,1
21400679,1610612741,1610612744,0
21400680,1610612747,1610612764,1
21400681,1610612739,1610612757,1
21400682,1610612765,1610612755,0
21400683,1610612737,1610612751,1
21400684,1610612758,1610612761,0
21400685,1610612742,1610612745,0
21400686,1610612738,1610612750,0
21400687,1610612743,1610612740,0
21400688,1610612752,1610612760,1
21400689,1610612766,1610612759,0
21400690,1610612746,1610612762,0
21400691,1610612756,1610612764,1
21400692,1610612749,1610612753,0
21400693,1610612743,1610612763,0
21400694,1610612754,1610612752,1
21400695,1610612741,1610612747,0
21400696,1610612750,1610612755,0
21400697,1610612737,1610612757,1
21400698,1610612738,1610612745,1
21400699,1610612751,1610612761,1
21400700,1610612739,1610612758,1
21400701,1610612746,1610612740,0
21400702,1610612742,1610612748,0
21400703,1610612744,1610612762,0
21400704,1610612741,1610612756,0
21400705,1610612754,1610612758,1
21400706,1610612742,1610612753,0
21400707,1610612761,1610612764,0
21400708,1610612737,1610612755,1
21400709,1610612765,1610612745,1
21400710,1610612763,1610612760,1
21400711,1610612739,1610612750,0
21400712,1610612749,1610612757,1
21400713,1610612766,1610612743,0
21400714,1610612746,1610612759,0
21400715,1610612744,1610612756,1
21400716,1610612738,1610612748,1
21400717,1610612747,1610612752,0
21400718,1610612739,1610612755,1
21400719,1610612766,1610612764,0
21400720,1610612751,1610612746,1
21400721,1610612749,1610612761,0
21400722,1610612737,1610612740,0
21400723,1610612760,1610612753,1
21400724,1610612742,1610612750,1
21400725,1610612763,1610612756,0
21400726,1610612743,1610612755,0
21400727,1610612765,1610612748,1
21400728,1610612738,1610612752,0
21400729,1610612757,1610612762,1
21400730,1610612744,1610612758,0
21400731,1610612765,1610612754,0
21400732,1610612737,1610612764,1
21400733,1610612738,1610612743,1
21400734,1610612751,1610612761,0
21400735,1610612741,1610612745,0
21400736,1610612747,1610612749,0
21400737,1610612748,1610612750,0
21400738,1610612740,1610612760,1
21400739,1610612753,1610612759,0
21400740,1610612763,1610612762,0
21400741,1610612742,1610612744,0
21400742,1610612766,1610612764,1
21400743,1610612739,1610612746,1
21400744,1610612742,1610612758,0
21400745,1610612756,1610612757,0
21400746,1610612751,1610612752,1
21400747,1610612739,1610612754,0
21400748,1610612747,1610612753,0
21400749,1610612737,1610612744,1
21400750,1610612738,1610612755,1
21400751,1610612743,1610612765,0
21400752,1610612746,1610612761,0
21400753,1610612745,1610612749,1
21400754,1610612763,1610612750,0
21400755,1610612740,1610612760,0
21400756,1610612756,1610612762,1
21400757,1610612748,1610612759,0
21400758,1610612741,1610612740,0
21400759,1610612751,1610612764,0
21400760,1610612744,1610612752,0
21400761,1610612766,1610612755,0
21400762,1610612742,1610612757,1
21400763,1610612738,1610612749,0
21400764,1610612758,1610612762,0
21400765,1610612746,1610612760,0
21400766,1610612739,1610612747,1
21400767,1610612737,1610612763,0
21400768,1610612766,1610612754,1
21400769,1610612765,1610612750,1
21400770,1610612741,1610612753,0
21400771,1610612745,1610612757,1
21400772,1610612759,1610612761,0
21400773,1610612756,1610612758,0
21400774,1610612754,1610612759,1
21400775,1610612744,1610612755,0
21400776,1610612753,1610612764,0
21400777,1610612748,1610612752,1
21400778,1610612751,1610612749,0
21400779,1610612737,1610612750,0
21400780,1610612740,1610612762,1
21400781,1610612742,1610612746,1
21400782,1610612743,1610612760,1
21400783,1610612766,1610612765,1
21400784,1610612745,1610612756,0
21400785,1610612741,1610612758,1
21400786,1610612751,1610612763,0
21400787,1610612743,1610612747,0
21400788,1610612752,1610612753,0
21400789,1610612737,1610612738,0
21400790,1610612765,1610612759,1
21400791,1610612761,1610612764,1
21400792,1610612749,1610612758,1
21400793,1610612744,1610612750,0
21400794,1610612754,1610612740,0
21400795,1610612763,1610612760,0
21400796,1610612739,1610612748,1
21400797,1610612742,1610612762,1
21400798,1610612747,1610612757,0
21400799,1610612745,1610612746,0
21400800,1610612741,1610612739,1
21400801,1610612742,1610612760,0
21400802,1610612746,1610612759,1
21400803,1610612740,1610612753,0
21400804,1610612754,1610612755,0
21400805,1610612737,1610612761,1
21400806,1610612741,1610612765,0
21400807,1610612748,1610612752,0
21400808,1610612750,1610612756,1
21400809,1610612739,1610612764,0
21400810,1610612742,1610612745,1
21400811,1610612743,1610612749,0
21400812,1610612757,1610612762,0
21400813,1610612738,1610612758,0
21400814,1610612744,1610612759,1
21400815,1610612751,1610612747,0
21400816,1610612766,1610612760,1
21400817,1610612748,1610612740,1
21400818,1610612741,1610612756,1
21400819,1610612745,1610612761,1
21400820,1610612746,1610612758,1
21400821,1610612739,1610612752,0
21400822,1610612737,1610612749,0
21400823,1610612765,1610612764,1
21400824,1610612744,1610612754,0
21400825,1610612753,1610612755,1
21400826,1610612743,1610612760,0
21400827,1610612766,1610612742,0
21400828,1610612763,1610612757,0
21400829,1610612738,1610612747,0
21400830,1610612748,1610612755,1
21400831,1610612741,1610612749,1
21400832,1610612745,1610612750,1
21400833,1610612740,1610612761,1
21400834,1610612751,1610612743,0
21400835,1610612738,1610612756,0
21400836,1610612759,1610612762,0
21400837,1610612746,1610612763,1
21400838,1610612744,1610612764,0
21400839,1610612739,1610612765,0
21400840,1610612754,1610612760,0
21400841,1610612742,1610612761,1
21400842,1610612748,1610612753,0
21400843,1610612737,1610612742,1
21400844,1610612738,1610612752,1
21400845,1610612766,1610612741,0
21400846,1610612745,1610612746,1
21400847,1610612749,1610612755,1
21400848,1610612750,1610612764,1
21400849,1610612751,1610612740,0
21400850,1610612743,1610612756,1
21400851,1610612747,1610612762,0
21400852,1610612763,1610612758,0
21400853,1610612757,1610612759,1
21400854,1610612739,1610612744,1
21400855,1610612760,1610612756,0
21400856,1610612739,1610612754,0
21400857,1610612755,1610612764,1
21400858,1610612737,1610612753,1
21400859,1610612738,1610612766,1
21400860,1610612765,1610612752,1
21400861,1610612744,1610612761,0
21400862,1610612741,1610612750,1
21400863,1610612751,1610612745,0
21400864,1610612746,1610612763,0
21400865,1610612748,1610612740,0
21400866,1610612743,1610612762,1
21400867,1610612758,1610612759,1
21400868,1610612747,1610612749,1
21400869,1610612760,1610612757,0
21400870,1610612765,1610612764,0
21400871,1610612737,1610612748,0
21400872,1610612752,1610612761,1
21400873,1610612763,1610612750,0
21400874,1610612751,1610612742,0
21400875,1610612756,1610612759,1
21400876,1610612749,1610612762,0
21400877,1610612741,1610612746,1
21400878,1610612747,1610612760,1
21400879,1610612757,1610612758,0
21400880,1610612738,1610612744,1
21400881,1610612754,1610612755,1
21400882,1610612766,1610612753,0
21400883,1610612739,1610612745,0
21400884,1610612743,1610612740,1
21400885,1610612755,1610612761,1
21400886,1610612751,1610612744,1
21400887,1610612748,1610612756,1
21400888,1610612746,1610612750,0
21400889,1610612742,1610612740,1
21400890,1610612766,1610612747,1
21400891,1610612738,1610612739,0
21400892,1610612737,1610612745,1
21400893,1610612741,1610612764,1
21400894,1610612763,1610612762,1
21400895,1610612743,1610612749,1
21400896,1610612754,1610612752,1
21400897,1610612753,1610612756,1
21400898,1610612738,1610612762,1
21400899,1610612751,1610612766,1
21400900,1610612739,1610612761,0
21400901,1610612745,1610612763,1
21400902,1610612743,1610612750,0
21400903,1610612765,1610612740,0
21400904,1610612760,1610612755,1
21400905,1610612747,1610612748,0
21400906,1610612758,1610612759,0
21400907,1610612744,1610612749,1
21400908,1610612746,1610612757,1
21400909,1610612741,1610612760,1
21400910,1610612742,1610612757,0
21400911,1610612766,1610612761,1
21400912,1610612741,1610612754,0
21400913,1610612753,1610612758,1
21400914,1610612755,1610612762,1
21400915,1610612737,1610612739,1
21400916,1610612751,1610612756,1
21400917,1610612765,1610612745,0
21400918,1610612747,1610612763,0
21400919,1610612738,1610612740,0
21400920,1610612748,1610612764,0
21400921,1610612743,1610612759,0
21400922,1610612742,1610612744,0
21400923,1610612763,1610612740,0
21400924,1610612739,1610612756,1
21400925,1610612748,1610612758,1
21400926,1610612754,1610612752,0
21400927,1610612737,1610612755,0
21400928,1610612750,1610612757,1
21400929,1610612749,1610612764,1
21400930,1610612743,1610612745,1
21400931,1610612741,1610612759,0
21400932,1610612744,1610612746,1
21400933,1610612751,1610612762,1
21400934,1610612766,1610612765,0
21400935,1610612738,1610612753,0
21400936,1610612760,1610612761,1
21400937,1610612742,1610612747,0
21400938,1610612766,1610612764,1
21400939,1610612737,1610612758,1
21400940,1610612738,1610612748,0
21400941,1610612741,1610612763,1
21400942,1610612749,1610612740,1
21400943,1610612743,1610612752,1
21400944,1610612744,1610612756,0
21400945,1610612746,1610612750,1
21400946,1610612754,1610612753,1
21400947,1610612751,1610612740,1
21400948,1610612739,1610612742,0
21400949,1610612759,1610612761,1
21400950,1610612752,1610612762,0
21400951,1610612765,1610612747,0
21400952,1610612766,1610612758,1
21400953,1610612741,1610612755,0
21400954,1610612738,1610612763,1
21400955,1610612751,1610612748,0
21400956,1610612749,1610612753,1
21400957,1610612746,1610612760,0
21400958,1610612737,1610612743,0
21400959,1610612750,1610612756,0
21400960,1610612765,1610612744,0
21400961,1610612745,1610612757,0
21400962,1610612754,1610612749,1
21400963,1610612763,1610612764,0
21400964,1610612739,1610612759,0
21400965,1610612745,1610612762,0
21400966,1610612747,1610612752,1
21400967,1610612766,1610612741,1
21400968,1610612755,1610612758,1
21400969,1610612738,1610612753,1
21400970,1610612748,1610612761,0
21400971,1610612750,1610612760,0
21400972,1610612742,1610612746,1
21400973,1610612743,1610612744,1
21400974,1610612737,1610612756,0
21400975,1610612765,1610612757,0
21400976,1610612738,1610612754,0
21400977,1610612758,1610612764,0
21400978,1610612751,1610612755,0
21400979,1610612763,1610612749,1
21400980,1610612765,1610612762,0
21400981,1610612744,1610612752,1
21400982,1610612741,1610612760,0
21400983,1610612745,1610612746,0
21400984,1610612743,1610612740,0
21400985,1610612739,1610612753,0
21400986,1610612750,1610612759,0
21400987,1610612757,1610612761,0
21400988,1610612752,1610612756,0
21400989,1610612737,1610612747,0
21400990,1610612754,1610612761,1
21400991,1610612757,1610612764,0
21400992,1610612738,1610612755,1
21400993,1610612743,1610612763,0
21400994,1610612751,1610612750,0
21400995,1610612739,1610612748,0
21400996,1610612742,1610612760,1
21400997,1610612766,1610612762,0
21400998,1610612737,1610612758,0
21400999,1610612744,1610612747,1
21401000,1610612765,1610612763,1
21401001,1610612752,1610612759,1
21401002,1610612745,1610612753,1
21401003,1610612749,1610612740,0
21401004,1610612766,1610612746,0
21401005,1610612751,1610612739,0
21401006,1610612765,1610612755,0
21401007,1610612748,1610612757,1
21401008,1610612750,1610612761,0
21401009,1610612741,1610612754,1
21401010,1610612749,1610612759,1
21401011,1610612738,1610612760,0
21401012,1610612742,1610612753,1
21401013,1610612746,1610612758,0
21401014,1610612737,1610612744,0
21401015,1610612762,1610612764,1
21401016,1610612750,1610612752,0
21401017,1610612743,1610612745,0
21401018,1610612740,1610612756,0
21401019,1610612747,1610612762,1
21401020,1610612753,1610612757,1
21401021,1610612752,1610612755,0
21401022,1610612751,1610612749,1
21401023,1610612739,1610612754,1
21401024,1610612743,1610612748,0
21401025,1610612741,1610612761,1
21401026,1610612737,1610612760,0
21401027,1610612742,1610612763,1
21401028,1610612738,1610612759,0
21401029,1610612766,1610612758,0
21401030,1610612744,1610612740,1
21401031,1610612746,1610612764,1
21401032,1610612751,1610612754,0
21401033,1610612741,1610612765,0
21401034,1610612745,1610612756,1
21401035,1610612763,1610612757,1
21401036,1610612744,1610612762,1
21401037,1610612739,1610612749,0
21401038,1610612748,1610612760,0
21401039,1610612737,1610612759,1
21401040,1610612746,1610612740,1
21401041,1610612752,1610612761,0
21401042,1610612758,1610612764,1
21401043,1610612738,1610612765,1
21401044,1610612743,1610612753,0
21401045,1610612766,1610612750,0
21401046,1610612742,1610612756,0
21401047,1610612747,1610612755,1
21401048,1610612745,1610612754,0
21401049,1610612751,1610612738,1
21401050,1610612763,1610612752,0
21401051,1610612766,1610612741,0
21401052,1610612750,1610612762,0
21401053,1610612744,1610612764,1
21401054,1610612765,1610612761,1
21401055,1610612748,1610612749,0
21401056,1610612747,1610612760,0
21401057,1610612742,1610612759,1
21401058,1610612755,1610612758,0
21401059,1610612744,1610612757,0
21401060,1610612751,1610612766,0
21401061,1610612746,1610612752,0
21401062,1610612737,1610612753,0
21401063,1610612754,1610612764,0
21401064,1610612738,1610612748,1
21401065,1610612741,1610612761,0
21401066,1610612739,1610612763,0
21401067,1610612747,1610612750,0
21401068,1610612745,1610612740,0
21401069,1610612743,1610612755,1
21401070,1610612757,1610612762,0
21401071,1610612760,1610612759,0
21401072,1610612756,1610612758,1
21401073,1610612754,1610612749,0
21401074,1610612765,1610612753,0
21401075,1610612746,1610612755,0
21401076,1610612766,1610612764,0
21401077,1610612737,1610612748,1
21401078,1610612751,1610612739,1
21401079,1610612738,1610612752,0
21401080,1610612747,1610612761,0
21401081,1610612745,1610612750,1
21401082,1610612744,1610612763,0
21401083,1610612740,1610612758,1
21401084,1610612742,1610612759,0
21401085,1610612743,1610612762,1
21401086,1610612756,1610612757,1
21401087,1610612737,1610612766,0
21401088,1610612741,1610612752,1
21401089,1610612744,1610612749,0
21401090,1610612760,1610612762,0
21401091,1610612743,1610612757,0
21401092,1610612739,1610612755,1
21401093,1610612751,1610612747,1
21401094,1610612750,1610612740,0
21401095,1610612738,1610612746,1
21401096,1610612765,1610612748,0
21401097,1610612745,1610612764,0
21401098,1610612763,1610612759,0
21401099,1610612742,1610612754,0
21401100,1610612760,1610612756,0
21401101,1610612738,1610612766,0
21401102,1610612747,1610612755,0
21401103,1610612737,1610612749,1
21401104,1610612745,1610612761,0
21401105,1610612763,1610612758,1
21401106,1610612750,1610612762,1
21401107,1610612756,1610612757,0
21401108,1610612751,1610612754,1
21401109,1610612737,1610612765,0
21401110,1610612748,1610612759,1
21401111,1610612744,1610612746,0
21401112,1610612766,1610612765,1
21401113,1610612753,1610612759,1
21401114,1610612755,1610612764,0
21401115,1610612738,1610612754,1
21401116,1610612751,1610612752,0
21401117,1610612745,1610612758,1
21401118,1610612741,1610612749,0
21401119,1610612750,1610612761,1
21401120,1610612742,1610612760,0
21401121,1610612743,1610612762,0
21401122,1610612746,1610612757,0
21401123,1610612747,1610612740,1
21401124,1610612739,1610612748,1
21401125,1610612742,1610612745,1
21401126,1610612744,1610612756,1
21401127,1610612766,1610612754,0
21401128,1610612752,1610612764,0
21401129,1610612738,1610612749,1
21401130,1610612751,1610612761,1
21401131,1610612741,1610612765,1
21401132,1610612763,1610612760,1
21401133,1610612750,1610612753,1
21401134,1610612743,1610612759,0
21401135,1610612740,1610612758,0
21401136,1610612747,1610612757,1
21401137,1610612766,1610612755,1
21401138,1610612737,1610612751,1
21401139,1610612765,1610612748,1
21401140,1610612738,1610612761,0
21401141,1610612763,1610612764,1
21401142,1610612742,1610612744,1
21401143,1610612749,1610612753,1
21401144,1610612743,1610612746,1
21401145,1610612756,1610612762,1
21401146,1610612740,1610612757,0
21401147,1610612745,1610612760,0
21401148,1610612741,1610612739,0
21401149,1610612754,1610612748,1
21401150,1610612744,1610612759,0
21401151,1610612752,1610612755,1
21401152,1610612758,1610612762,1
21401153,1610612746,1610612747,0
21401154,1610612737,1610612756,1
21401155,1610612766,1610612748,0
21401156,1610612744,1610612740,0
21401157,1610612760,1610612759,1
21401158,1610612750,1610612758,0
21401159,1610612746,1610612747,1
21401160,1610612766,1610612761,1
21401161,1610612741,1610612753,0
21401162,1610612755,1610612764,1
21401163,1610612737,1610612751,0
21401164,1610612738,1610612765,0
21401165,1610612754,1610612752,0
21401166,1610612763,1610612740,1
21401167,1610612739,1610612749,0
21401168,1610612745,1610612759,0
21401169,1610612743,1610612747,1
21401170,1610612758,1610612762,0
21401171,1610612742,1610612756,1
21401172,1610612750,1610612757,0
21401173,1610612741,1610612748,0
21401174,1610612744,1610612757,1
21401175,1610612753,1610612761,1
21401176,1610612737,1610612766,1
21401177,1610612751,1610612764,1
21401178,1610612738,1610612739,0
21401179,1610612765,1610612754,1
21401180,1610612749,1610612752,0
21401181,1610612745,1610612759,1
21401182,1610612740,1610612756,1
21401183,1610612760,1610612758,1
21401184,1610612742,1610612743,0
21401185,1610612763,1610612762,0
21401186,1610612747,1610612750,1
21401187,1610612752,1610612753,0
21401188,1610612748,1610612761,1
21401189,1610612741,1610612755,1
21401190,1610612746,1610612763,1
21401191,1610612757,1610612762,1
21401192,1610612744,1610612750,1
21401193,1610612751,1610612749,0
21401194,1610612738,1610612739,1
21401195,1610612766,1610612765,0
21401196,1610612743,1610612758,1
21401197,1610612754,1610612760,1
21401198,1610612737,1610612764,0
21401199,1610612745,1610612740,1
21401200,1610612756,1610612759,0
21401201,1610612742,1610612747,0
21401202,1610612766,1610612745,1
21401203,1610612739,1610612765,1
21401204,1610612749,1610612755,0
21401205,1610612737,1610612752,1
21401206,1610612751,1610612741,1
21401207,1610612748,1610612753,1
21401208,1610612750,1610612740,1
21401209,1610612760,1610612757,1
21401210,1610612742,1610612762,0
21401211,1610612747,1610612758,0
21401212,1610612744,1610612763,1
21401213,1610612743,1610612746,0
21401214,1610612738,1610612761,1
21401215,1610612754,1610612764,1
21401216,1610612746,1610612756,0
21401217,1610612737,1610612741,0
21401218,1610612742,1610612757,1
21401219,1610612745,1610612762,1
21401220,1610612754,1610612763,0
21401221,1610612738,1610612749,0
21401222,1610612750,1610612760,1
21401223,1610612740,1610612759,1
21401224,1610612751,1610612753,1
21401225,1610612739,1610612764,1
21401226,1610612765,1610612752,0
21401227,1610612748,1610612755,0
21401228,1610612766,1610612761,0
21401229,1610612743,1610612744,0
21401230,1610612747,1610612758,1
21500001,1610612737,1610612765,1
21500002,1610612741,1610612739,1
21500003,1610612744,1610612740,1
21500004,1610612753,1610612764,1
21500005,1610612738,1610612755,1
21500006,1610612751,1610612741,1
21500007,1610612765,1610612762,1
21500008,1610612766,1610612748,0
21500009,1610612754,1610612761,0
21500010,1610612743,1610612745,0
21500011,1610612739,1610612763,0
21500012,1610612749,1610612752,1
21500013,1610612760,1610612759,1
21500014,1610612742,1610612756,0
21500015,1610612740,1610612757,0
21500016,1610612746,1610612758,0
21500017,1610612747,1610612750,1
21500018,1610612754,1610612763,1
21500019,1610612737,1610612752,0
21500020,1610612742,1610612746,0
21500021,1610612739,1610612748,1
21500022,1610612760,1610612753,0
21500023,1610612755,1610612762,1
21500024,1610612738,1610612761,1
21500025,1610612741,1610612765,0
21500026,1610612737,1610612766,1
21500027,1610612749,1610612764,1
21500028,1610612751,1610612759,0
21500029,1610612743,1610612750,1
21500030,1610612744,1610612745,0
21500031,1610612747,1610612758,0
21500032,1610612756,1610612757,1
21500033,1610612754,1610612762,1
21500034,1610612752,1610612764,0
21500035,1610612744,1610612740,0
21500036,1610612751,1610612763,0
21500037,1610612756,1610612757,0
21500038,1610612746,1610612758,1
21500039,1610612737,1610612766,0
21500040,1610612738,1610612759,1
21500041,1610612745,1610612748,0
21500042,1610612749,1610612761,0
21500043,1610612741,1610612753,1
21500044,1610612743,1610612760,0
21500045,1610612742,1610612747,0
